Price,Adj Close,Close,High,Low,Open,Volume
2023-12-28,1150.3240966796875,1197.9000244140625,1199.949951171875,1173.050048828125,1183.050048828125,260463
2023-12-29,1152.8206787109375,1200.5,1231.4000244140625,1196.0,1200.0,776003
2024-01-01,1155.845703125,1203.6500244140625,1224.75,1194.300048828125,1201.0,301407
2024-01-02,1167.6092529296875,1215.9000244140625,1233.5,1187.949951171875,1210.0,489638
2024-01-03,1173.466796875,1222.0,1227.0,1200.25,1219.75,315833
2024-01-04,1179.5167236328125,1228.300048828125,1241.0,1223.0,1227.0,342832
2024-01-05,1188.9273681640625,1238.0999755859375,1252.0,1227.0,1228.5999755859375,420644
2024-01-08,1155.3173828125,1203.0999755859375,1246.3499755859375,1200.050048828125,1245.5,330150
2024-01-09,1150.6600341796875,1198.25,1216.75,1194.0,1198.1500244140625,344748
2024-01-10,1132.7508544921875,1179.5999755859375,1193.3499755859375,1168.25,1190.0999755859375,531087
2024-01-11,1190.8480224609375,1240.0999755859375,1246.1500244140625,1180.949951171875,1180.949951171875,1250975
2024-01-12,1213.9908447265625,1264.199951171875,1272.0,1235.9000244140625,1248.0,917002
2024-01-15,1210.437744140625,1260.5,1269.949951171875,1242.9000244140625,1269.949951171875,284330
2024-01-16,1212.5504150390625,1262.699951171875,1275.0,1249.0,1265.0,309296
2024-01-17,1206.0203857421875,1255.9000244140625,1274.949951171875,1240.4000244140625,1257.949951171875,564413
2024-01-18,1249.857421875,1301.550048828125,1311.449951171875,1242.0999755859375,1261.9000244140625,1548220
2024-01-19,1273.33642578125,1326.0,1345.0,1312.300048828125,1320.0,789847
2024-01-23,1260.2283935546875,1312.3499755859375,1354.449951171875,1307.0,1335.949951171875,863272
2024-01-24,1292.39794921875,1345.8499755859375,1351.3499755859375,1303.550048828125,1336.199951171875,1207986
2024-01-25,1319.5740966796875,1374.1500244140625,1387.0,1338.199951171875,1352.0,1167895
2024-01-29,1358.2254638671875,1414.4000244140625,1419.4000244140625,1381.0,1388.0,767465
2024-01-30,1386.3616943359375,1443.699951171875,1460.1500244140625,1415.75,1420.0,953020
2024-01-31,1420.4998779296875,1479.25,1488.800048828125,1446.550048828125,1450.0,811516
2024-02-01,1405.3753662109375,1463.5,1514.6500244140625,1450.0999755859375,1484.699951171875,797426
2024-02-02,1418.291259765625,1476.949951171875,1506.4000244140625,1467.949951171875,1480.0,494868
2024-02-05,1421.195556640625,1467.949951171875,1490.800048828125,1456.0,1471.5,304608
2024-02-06,1485.0933837890625,1533.949951171875,1539.9000244140625,1468.550048828125,1468.550048828125,621305
2024-02-07,1439.4453125,1486.800048828125,1554.300048828125,1475.1500244140625,1554.300048828125,739074
2024-02-08,1431.361083984375,1478.449951171875,1499.25,1471.0,1489.9000244140625,448628
2024-02-09,1427.052978515625,1474.0,1489.8499755859375,1440.4000244140625,1483.949951171875,283592
2024-02-12,1405.511474609375,1451.75,1486.949951171875,1446.5999755859375,1470.0,442124
2024-02-13,1429.763671875,1476.800048828125,1479.1500244140625,1435.699951171875,1459.4000244140625,404130
2024-02-14,1442.6402587890625,1490.0999755859375,1494.0,1450.800048828125,1465.0,196433
2024-02-15,1463.8426513671875,1512.0,1534.800048828125,1493.1500244140625,1494.3499755859375,500046
2024-02-16,1468.876953125,1517.199951171875,1530.0,1507.199951171875,1530.0,326595
2024-02-19,1472.65283203125,1521.0999755859375,1534.9000244140625,1519.1500244140625,1524.75,142127
2024-02-20,1463.8909912109375,1512.050048828125,1532.949951171875,1486.300048828125,1530.0,215874
2024-02-21,1462.4388427734375,1510.550048828125,1520.0,1494.1500244140625,1513.550048828125,454971
2024-02-22,1484.56103515625,1533.4000244140625,1534.8499755859375,1495.0,1510.550048828125,234284
2024-02-23,1475.0731201171875,1523.5999755859375,1547.8499755859375,1514.300048828125,1547.8499755859375,286551
2024-02-26,1458.27587890625,1506.25,1537.0,1498.449951171875,1526.949951171875,460565
2024-02-27,1464.3751220703125,1512.550048828125,1520.0,1499.0,1504.75,273929
2024-02-28,1419.3077392578125,1466.0,1525.699951171875,1462.050048828125,1512.550048828125,366217
2024-02-29,1437.0733642578125,1484.3499755859375,1496.9000244140625,1452.75,1461.199951171875,431939
2024-03-01,1451.1114501953125,1498.8499755859375,1508.5999755859375,1487.4000244140625,1498.949951171875,118471
2024-03-04,1492.54833984375,1541.6500244140625,1552.0,1503.0,1503.0,422161
2024-03-05,1515.5418701171875,1565.4000244140625,1580.0,1541.300048828125,1564.0,718963
2024-03-06,1287.2520751953125,1329.5999755859375,1525.0,1297.300048828125,1525.0,8693251
2024-03-07,1274.0367431640625,1315.949951171875,1341.8499755859375,1310.0,1330.0,2049304
2024-03-11,1235.310791015625,1275.949951171875,1329.050048828125,1268.0,1329.050048828125,965070
2024-03-12,1262.7579345703125,1304.300048828125,1314.699951171875,1263.5999755859375,1275.5,1151120
2024-03-13,1181.433349609375,1220.300048828125,1326.199951171875,1201.0,1311.199951171875,1388921
2024-03-14,1231.051025390625,1271.550048828125,1288.0,1215.949951171875,1230.0999755859375,1452041
2024-03-15,1223.93505859375,1264.199951171875,1279.6500244140625,1243.0,1273.949951171875,420785
2024-03-18,1228.53369140625,1268.949951171875,1295.449951171875,1257.0,1270.9000244140625,573260
2024-03-19,1221.5145263671875,1261.699951171875,1275.800048828125,1248.699951171875,1269.0,349893
2024-03-20,1243.879150390625,1284.800048828125,1290.75,1252.949951171875,1256.75,376912
2024-03-21,1279.6522216796875,1321.75,1325.0,1285.699951171875,1292.449951171875,459823
2024-03-22,1296.8367919921875,1339.5,1342.699951171875,1302.75,1310.0,724555
2024-03-26,1313.6826171875,1356.9000244140625,1362.8499755859375,1316.5,1342.0,549827
2024-03-27,1326.607421875,1370.25,1381.0,1352.050048828125,1364.949951171875,518074
2024-03-28,1320.6048583984375,1364.050048828125,1376.699951171875,1346.0,1370.5,463057
2024-04-01,1340.887451171875,1385.0,1394.9000244140625,1365.6500244140625,1368.5,243263
2024-04-02,1356.232666015625,1400.8499755859375,1410.0,1386.8499755859375,1398.8499755859375,295389
2024-04-03,1360.5894775390625,1405.3499755859375,1407.800048828125,1388.0,1399.050048828125,267238
2024-04-04,1350.5206298828125,1394.949951171875,1418.1500244140625,1382.449951171875,1412.949951171875,256586
2024-04-05,1394.3294677734375,1440.199951171875,1470.800048828125,1390.0,1395.5999755859375,1369464
2024-04-08,1435.863037109375,1483.0999755859375,1487.0,1436.550048828125,1442.0,535129
2024-04-09,1410.013427734375,1456.4000244140625,1488.9000244140625,1450.0,1482.050048828125,299779
2024-04-10,1409.8682861328125,1456.25,1480.949951171875,1452.0,1454.9000244140625,211311
2024-04-12,1383.1956787109375,1428.699951171875,1461.5,1425.550048828125,1457.0,187193
2024-04-15,1407.5931396484375,1453.9000244140625,1485.0,1404.0,1422.0,1026357
2024-04-16,1417.8070068359375,1464.449951171875,1475.0,1440.0,1453.0,411982
2024-04-18,1356.571533203125,1401.199951171875,1489.0,1394.949951171875,1468.800048828125,739456
2024-04-19,1347.0352783203125,1391.3499755859375,1401.4000244140625,1367.199951171875,1396.0,307147
2024-04-22,1339.62890625,1383.699951171875,1405.300048828125,1370.0,1405.300048828125,510059
2024-04-23,1362.57421875,1407.4000244140625,1418.800048828125,1382.0,1390.949951171875,258226
2024-04-24,1377.048095703125,1422.3499755859375,1424.6500244140625,1397.75,1409.0,225705
2024-04-25,1403.0911865234375,1449.25,1452.0,1414.449951171875,1419.699951171875,261558
2024-04-26,1414.41845703125,1460.949951171875,1496.0,1444.550048828125,1448.0,375060
2024-04-29,1396.2657470703125,1442.199951171875,1475.0,1432.050048828125,1475.0,176542
2024-04-30,1397.5242919921875,1443.5,1474.0,1438.0999755859375,1444.1500244140625,252980
2024-05-02,1410.7396240234375,1457.1500244140625,1469.300048828125,1440.0999755859375,1445.0,240090
2024-05-03,1383.5830078125,1429.0999755859375,1474.0,1414.5999755859375,1461.3499755859375,421987
2024-05-06,1367.89892578125,1412.9000244140625,1443.949951171875,1403.1500244140625,1434.5,196189
2024-05-07,1295.045654296875,1337.6500244140625,1423.0999755859375,1330.0,1419.949951171875,565144
2024-05-08,1334.69140625,1378.5999755859375,1396.800048828125,1327.6500244140625,1335.0,486243
2024-05-09,1287.3973388671875,1329.75,1400.0,1324.449951171875,1370.0,505898
2024-05-10,1258.9337158203125,1300.3499755859375,1334.5999755859375,1257.0,1325.0,1644499
2024-05-13,1244.84716796875,1285.800048828125,1335.9000244140625,1269.5,1335.9000244140625,606878
2024-05-14,1275.876220703125,1317.8499755859375,1328.5999755859375,1289.0,1289.050048828125,419608
2024-05-15,1244.16943359375,1285.0999755859375,1329.199951171875,1280.0,1319.449951171875,305862
2024-05-16,1268.7603759765625,1310.5,1314.0,1289.949951171875,1293.8499755859375,398313
2024-05-17,1276.9412841796875,1318.949951171875,1324.300048828125,1298.0,1310.0,311594
2024-05-21,1256.3681640625,1297.699951171875,1319.800048828125,1295.5,1319.800048828125,294089
2024-05-22,1256.8521728515625,1298.199951171875,1309.75,1290.6500244140625,1309.75,304388
2024-05-23,1251.47900390625,1292.6500244140625,1309.300048828125,1286.3499755859375,1300.75,235798
2024-05-24,1249.9300537109375,1291.050048828125,1302.0,1287.300048828125,1292.0,117109
2024-05-27,1263.38720703125,1304.949951171875,1316.0,1288.5999755859375,1305.9000244140625,264230
2024-05-28,1252.93115234375,1294.1500244140625,1310.0,1282.25,1310.0,191929
2024-05-29,1262.27392578125,1303.800048828125,1305.1500244140625,1282.550048828125,1286.0,205342
2024-05-30,1240.1031494140625,1280.9000244140625,1307.1500244140625,1274.0,1306.949951171875,248529
2024-05-31,1256.6585693359375,1298.0,1314.0999755859375,1280.0,1287.0,766832
2024-06-03,1334.69140625,1378.5999755859375,1390.1500244140625,1319.75,1350.0,1336228
2024-06-04,1222.724853515625,1262.949951171875,1379.949951171875,1180.3499755859375,1379.949951171875,983219
2024-06-05,1272.8265380859375,1314.699951171875,1323.949951171875,1260.0,1301.1500244140625,474655
2024-06-06,1316.87744140625,1360.199951171875,1379.9000244140625,1324.949951171875,1327.699951171875,337940
2024-06-07,1337.0634765625,1381.050048828125,1404.6500244140625,1357.4000244140625,1362.949951171875,406362
2024-06-10,1367.1728515625,1412.1500244140625,1471.0,1400.0,1440.0,1800666
2024-06-11,1373.9014892578125,1419.0999755859375,1443.3499755859375,1391.050048828125,1418.949951171875,704407
2024-06-12,1399.896240234375,1445.949951171875,1462.75,1422.699951171875,1428.0,593280
2024-06-13,1414.8056640625,1461.3499755859375,1465.0,1432.050048828125,1458.8499755859375,486413
2024-06-14,1419.1624755859375,1465.8499755859375,1479.0,1455.0,1470.0,439566
2024-06-18,1424.7777099609375,1471.6500244140625,1489.199951171875,1457.5,1465.8499755859375,377713
2024-06-19,1399.9931640625,1446.050048828125,1483.25,1443.199951171875,1477.699951171875,192833
2024-06-20,1458.7113037109375,1506.699951171875,1520.0,1434.050048828125,1446.050048828125,1136231
2024-06-21,1440.074462890625,1487.449951171875,1529.0,1475.0,1505.449951171875,1044733
2024-06-24,1439.8323974609375,1487.199951171875,1510.0,1459.5,1480.25,411608
2024-06-25,1448.15869140625,1495.800048828125,1510.449951171875,1484.550048828125,1487.199951171875,252732
2024-06-26,1452.0794677734375,1499.8499755859375,1506.550048828125,1487.199951171875,1496.0,262504
2024-06-27,1455.5166015625,1503.4000244140625,1522.6500244140625,1490.800048828125,1493.550048828125,709510
2024-06-28,1546.03857421875,1596.9000244140625,1628.0,1510.0,1510.0,3779599
2024-07-01,1691.164306640625,1746.800048828125,1756.550048828125,1596.0999755859375,1604.9000244140625,4986669
2024-07-02,1654.9554443359375,1709.4000244140625,1858.3499755859375,1655.75,1760.050048828125,4651065
2024-07-03,1643.2890625,1697.3499755859375,1724.199951171875,1686.0,1715.6500244140625,687120
2024-07-04,1613.0828857421875,1666.1500244140625,1701.800048828125,1657.4000244140625,1698.5,648096
2024-07-05,1645.27392578125,1699.4000244140625,1713.4000244140625,1650.0,1667.550048828125,616911
2024-07-08,1615.842041015625,1669.0,1708.050048828125,1641.550048828125,1700.25,477986
2024-07-09,1611.243408203125,1664.25,1762.25,1654.1500244140625,1752.199951171875,1717986
2024-07-10,1661.151611328125,1715.800048828125,1737.449951171875,1661.6500244140625,1693.949951171875,2150783
2024-07-11,1649.3399658203125,1703.5999755859375,1718.5,1673.199951171875,1717.800048828125,680261
2024-07-12,1642.46630859375,1696.5,1727.6500244140625,1682.0999755859375,1709.0,479309
2024-07-15,1686.6138916015625,1742.0999755859375,1752.550048828125,1683.550048828125,1696.050048828125,956154
2024-07-16,1681.6278076171875,1736.949951171875,1753.449951171875,1727.0999755859375,1741.25,337792
2024-07-18,1672.3336181640625,1727.3499755859375,1777.800048828125,1712.0,1735.050048828125,753760
2024-07-19,1643.91845703125,1698.0,1730.949951171875,1689.050048828125,1730.0,380349
2024-07-22,1674.463623046875,1729.550048828125,1751.300048828125,1683.0,1683.0,548821
2024-07-23,1661.34521484375,1716.0,1747.050048828125,1639.6500244140625,1736.0999755859375,542793
2024-07-24,1697.2152099609375,1753.050048828125,1771.5,1701.199951171875,1708.050048828125,495068
2024-07-25,1696.63427734375,1752.449951171875,1769.0,1725.25,1738.050048828125,867868
2024-07-26,1787.301513671875,1846.0999755859375,1853.300048828125,1737.0,1770.050048828125,1685621
2024-07-29,1781.3472900390625,1839.949951171875,1868.300048828125,1809.5,1850.0,449093
2024-07-30,1831.4490966796875,1891.699951171875,1902.0,1825.3499755859375,1840.0,697180
2024-07-31,1810.004638671875,1869.550048828125,1912.1500244140625,1852.0,1896.949951171875,468056
2024-08-01,1766.4378662109375,1824.550048828125,1883.550048828125,1815.050048828125,1871.0,402937
2024-08-02,1787.0594482421875,1845.8499755859375,1861.9000244140625,1805.0,1820.0,528477
2024-08-05,1736.1832275390625,1793.300048828125,1859.949951171875,1764.949951171875,1805.0,1016945
2024-08-06,1711.59228515625,1767.9000244140625,1854.0,1758.0999755859375,1789.949951171875,651354
2024-08-07,1755.5946044921875,1813.3499755859375,1817.0,1774.0999755859375,1787.0,390374
2024-08-08,1745.767822265625,1803.199951171875,1836.0,1792.75,1815.0,474629
2024-08-09,1748.43017578125,1805.949951171875,1829.0,1802.75,1810.5,231885
2024-08-12,1768.6160888671875,1826.800048828125,1838.5999755859375,1786.25,1806.0,200194
2024-08-13,1733.6658935546875,1790.699951171875,1846.550048828125,1786.699951171875,1840.0,206372
2024-08-14,1692.00390625,1730.0999755859375,1792.75,1719.1500244140625,1771.199951171875,418836
2024-08-16,1777.87060546875,1817.9000244140625,1823.0,1744.3499755859375,1744.4000244140625,607441
2024-08-19,1800.3153076171875,1840.8499755859375,1868.5,1817.9000244140625,1832.0,512377
2024-08-20,1796.2567138671875,1836.699951171875,1874.949951171875,1818.050048828125,1850.449951171875,216340
2024-08-21,1817.429931640625,1858.3499755859375,1862.5999755859375,1827.5999755859375,1839.3499755859375,134378
2024-08-22,1774.7900390625,1814.75,1869.050048828125,1808.0,1868.0999755859375,206856
2024-08-23,1728.0914306640625,1767.0,1819.8499755859375,1762.5,1814.0,353075
2024-08-26,1733.1280517578125,1772.1500244140625,1779.800048828125,1757.25,1779.0,148536
2024-08-27,1740.2672119140625,1779.449951171875,1790.949951171875,1764.449951171875,1779.0,273881
2024-08-28,1749.753662109375,1789.1500244140625,1798.75,1769.0,1785.0,217542
2024-08-29,1739.2403564453125,1778.4000244140625,1819.9000244140625,1753.5,1794.0,493341
2024-08-30,1752.6387939453125,1792.0999755859375,1838.0,1784.800048828125,1796.199951171875,556148
2024-09-02,1766.7216796875,1806.5,1849.0,1793.25,1794.449951171875,506287
2024-09-03,1791.7091064453125,1832.050048828125,1835.300048828125,1801.550048828125,1807.0,234067
2024-09-04,1797.821533203125,1838.300048828125,1870.699951171875,1815.4000244140625,1820.050048828125,619282
2024-09-05,1835.3758544921875,1876.699951171875,1912.0,1841.199951171875,1841.25,1023547
2024-09-06,1798.5059814453125,1839.0,1902.5999755859375,1826.4000244140625,1876.699951171875,424614
2024-09-09,1804.81396484375,1845.449951171875,1906.0,1828.0,1841.9000244140625,830879
2024-09-10,1823.6400146484375,1864.699951171875,1903.8499755859375,1842.0,1843.1500244140625,752190
2024-09-11,1768.3841552734375,1808.199951171875,1888.949951171875,1793.0,1888.0,439715
2024-09-12,1789.5574951171875,1829.8499755859375,1854.0,1815.6500244140625,1823.4000244140625,185738
2024-09-13,1759.0445556640625,1798.6500244140625,1841.199951171875,1790.050048828125,1828.8499755859375,185938
2024-09-16,1781.2935791015625,1821.4000244140625,1829.050048828125,1793.949951171875,1798.6500244140625,148058
2024-09-17,1867.8936767578125,1909.949951171875,1943.0,1857.800048828125,1857.800048828125,4858131
2024-09-18,1841.83056640625,1883.300048828125,1933.949951171875,1861.0999755859375,1918.6500244140625,775364
2024-09-19,1873.0770263671875,1915.25,1932.4000244140625,1846.0999755859375,1888.050048828125,1108745
2024-09-20,1862.71044921875,1904.6500244140625,1925.9000244140625,1865.050048828125,1920.0,607554
2024-09-23,1889.5560302734375,1932.0999755859375,1949.800048828125,1870.0,1904.0,1170628
2024-09-24,1886.5242919921875,1929.0,1954.0,1920.949951171875,1933.0,701312
2024-09-25,1905.692626953125,1948.5999755859375,1988.0,1912.0,1912.0,1281486
2024-09-26,1921.6827392578125,1964.949951171875,1987.9000244140625,1933.4000244140625,1959.699951171875,860987
2024-09-27,1903.7366943359375,1946.5999755859375,1970.0,1940.0,1963.0,334621
2024-09-30,1897.6732177734375,1940.4000244140625,1954.949951171875,1918.300048828125,1930.0,534385
2024-10-01,1873.0281982421875,1915.199951171875,1950.0,1912.0,1950.0,250202
2024-10-03,1903.8834228515625,1946.75,1958.0,1877.0,1899.0999755859375,885783
2024-10-04,1868.284912109375,1910.3499755859375,1955.0,1893.6500244140625,1955.0,524931
2024-10-07,1784.6187744140625,1824.800048828125,1923.75,1818.75,1920.0,364139
2024-10-08,1788.5306396484375,1828.800048828125,1856.050048828125,1797.300048828125,1816.0999755859375,449197
2024-10-09,1780.2178955078125,1820.300048828125,1860.0,1818.0,1840.0,238078
2024-10-10,1828.33447265625,1869.5,1909.800048828125,1826.5,1829.9000244140625,1054545
2024-10-11,1793.6160888671875,1834.0,1870.9000244140625,1831.300048828125,1861.0,185640
2024-10-14,1752.394287109375,1791.8499755859375,1842.699951171875,1786.0999755859375,1837.0,676737
2024-10-15,1793.0294189453125,1833.4000244140625,1857.0,1791.8499755859375,1791.8499755859375,544796
2024-10-16,1747.4066162109375,1786.75,1840.8499755859375,1765.0,1833.4000244140625,537067
2024-10-17,1723.29931640625,1762.0999755859375,1795.699951171875,1754.0,1790.0,302783
2024-10-18,1547.4095458984375,1582.25,1689.949951171875,1503.75,1689.949951171875,5199584
2024-10-21,1532.0552978515625,1566.550048828125,1616.5999755859375,1562.5,1588.050048828125,579705
2024-10-22,1498.119384765625,1531.8499755859375,1597.9000244140625,1525.199951171875,1566.550048828125,461204
2024-10-23,1544.76904296875,1579.550048828125,1589.5999755859375,1524.300048828125,1531.800048828125,470849
2024-10-24,1508.974853515625,1542.949951171875,1592.8499755859375,1530.75,1581.199951171875,510219
2024-10-25,1464.28125,1497.25,1524.6500244140625,1469.25,1515.0,793535
2024-10-28,1384.5269775390625,1415.699951171875,1485.6500244140625,1412.75,1480.0,893927
2024-10-29,1394.5511474609375,1425.949951171875,1434.0999755859375,1394.0,1420.0,713534
2024-10-30,1410.1500244140625,1441.9000244140625,1456.75,1390.550048828125,1430.449951171875,1005048
2024-10-31,1409.8565673828125,1441.5999755859375,1449.9000244140625,1417.300048828125,1449.9000244140625,569772
2024-11-01,1414.2086181640625,1446.050048828125,1455.25,1435.800048828125,1448.0,57486
2024-11-04,1357.2413330078125,1387.800048828125,1453.699951171875,1383.050048828125,1453.699951171875,668155
2024-11-05,1349.1729736328125,1379.550048828125,1390.0,1350.0,1388.0,689242
2024-11-06,1403.1085205078125,1434.699951171875,1439.0,1390.199951171875,1396.9000244140625,675283
2024-11-07,1405.99365234375,1437.6500244140625,1455.0,1425.199951171875,1444.0,346863
2024-11-08,1390.3458251953125,1421.6500244140625,1460.5,1411.0,1455.0,471817
2024-11-11,1370.6395263671875,1401.5,1420.3499755859375,1397.0,1419.0,343734
2024-11-12,1340.0286865234375,1370.199951171875,1416.4000244140625,1366.0,1403.0,281833
2024-11-13,1300.3717041015625,1329.6500244140625,1372.25,1323.3499755859375,1370.0,371002
2024-11-14,1283.7459716796875,1312.6500244140625,1340.0,1306.5,1325.550048828125,383814
2024-11-18,1105.117919921875,1130.0,1221.0,1075.25,1221.0,4854898
2024-11-19,1101.2550048828125,1126.050048828125,1145.800048828125,1112.0,1112.5999755859375,1700881
2024-11-21,1100.5703125,1125.3499755859375,1137.0,1088.050048828125,1132.050048828125,1459237
2024-11-22,1132.012451171875,1157.5,1174.300048828125,1122.0,1152.5999755859375,2039721
2024-11-25,1161.3516845703125,1187.5,1198.75,1160.0,1181.4000244140625,953959
2024-11-26,1150.5450439453125,1176.449951171875,1199.300048828125,1171.9000244140625,1195.0,575330
2024-11-27,1152.7454833984375,1178.699951171875,1184.25,1153.0,1180.0,629023
2024-11-28,1153.968017578125,1179.949951171875,1198.6500244140625,1167.0,1184.0,588960
2024-11-29,1165.5081787109375,1191.75,1203.0,1172.1500244140625,1180.0,715862
2024-12-02,1209.2728271484375,1236.5,1242.25,1186.199951171875,1205.0,1207059
2024-12-03,1250.103515625,1278.25,1283.8499755859375,1234.4000244140625,1242.0,1609968
2024-12-04,1233.0377197265625,1260.800048828125,1284.0,1249.050048828125,1276.5999755859375,765072
2024-12-05,1264.430908203125,1292.9000244140625,1302.75,1246.949951171875,1275.0,1327586
2024-12-06,1256.1668701171875,1284.449951171875,1309.0,1281.0,1287.949951171875,605923
2024-12-09,1251.1793212890625,1279.3499755859375,1295.300048828125,1273.699951171875,1291.199951171875,503266
2024-12-10,1259.4432373046875,1287.800048828125,1301.949951171875,1279.6500244140625,1282.9000244140625,535402
2024-12-11,1271.570068359375,1300.199951171875,1304.75,1279.699951171875,1292.050048828125,355447
2024-12-12,1250.6903076171875,1278.8499755859375,1298.0,1271.199951171875,1295.0,431246
2024-12-13,1268.831787109375,1297.4000244140625,1303.0,1256.5,1278.8499755859375,1424451
2024-12-16,1258.6119384765625,1286.949951171875,1309.5,1282.75,1301.75,736991
2024-12-17,1212.4022216796875,1239.699951171875,1290.0,1237.0,1290.0,580841
2024-12-18,1212.2557373046875,1239.550048828125,1250.949951171875,1226.0,1240.800048828125,433950
2024-12-19,1231.9130859375,1259.6500244140625,1277.5999755859375,1217.8499755859375,1233.300048828125,787138
2024-12-20,1188.5396728515625,1215.300048828125,1264.25,1209.949951171875,1258.0,411005
2024-12-23,1198.61279296875,1225.5999755859375,1233.25,1204.5,1219.800048828125,253059
2024-12-24,1221.0574951171875,1248.550048828125,1268.0,1222.0,1222.050048828125,695650
2024-12-26,1211.6688232421875,1238.949951171875,1257.6500244140625,1228.5999755859375,1253.0,231478
2024-12-27,1211.033203125,1238.300048828125,1244.5,1227.199951171875,1236.050048828125,419950
2024-12-30,1230.054931640625,1257.75,1270.550048828125,1231.0,1239.4000244140625,381519
2024-12-31,1256.1181640625,1284.4000244140625,1292.5,1246.050048828125,1260.0,726661
2025-01-01,1254.0155029296875,1282.25,1293.0,1270.5,1280.0,197920
2025-01-02,1267.5604248046875,1296.0999755859375,1308.9000244140625,1281.75,1281.75,734903
2025-01-03,1283.941650390625,1312.8499755859375,1329.5,1290.0,1291.949951171875,1784947
2025-01-06,1246.43603515625,1274.5,1324.949951171875,1263.199951171875,1324.949951171875,665752
2025-01-07,1217.48779296875,1244.9000244140625,1287.050048828125,1227.449951171875,1274.5,864619
2025-01-08,1224.969482421875,1252.550048828125,1272.9000244140625,1230.449951171875,1236.0999755859375,773443
2025-01-09,1242.6708984375,1270.6500244140625,1320.0,1252.5999755859375,1255.0,2183246
2025-01-10,1257.7806396484375,1286.0999755859375,1313.449951171875,1240.050048828125,1295.0,1858084
2025-01-13,1200.61767578125,1227.6500244140625,1282.800048828125,1214.5999755859375,1278.050048828125,642122
2025-01-14,1241.6929931640625,1269.6500244140625,1297.5999755859375,1258.449951171875,1262.25,1241633
2025-01-15,1262.8172607421875,1291.25,1311.550048828125,1273.3499755859375,1279.0,561153
2025-01-16,1265.9957275390625,1294.5,1325.0,1285.6500244140625,1309.9000244140625,527065
2025-01-17,1292.4989013671875,1321.5999755859375,1332.800048828125,1285.800048828125,1298.949951171875,761011
2025-01-20,1278.3182373046875,1307.0999755859375,1329.449951171875,1288.0,1329.449951171875,373533
2025-01-21,1249.4189453125,1277.550048828125,1323.449951171875,1272.9000244140625,1310.0,366115
2025-01-22,1252.0106201171875,1280.199951171875,1287.550048828125,1254.25,1284.300048828125,282925
2025-01-23,1283.9906005859375,1312.9000244140625,1315.5,1264.050048828125,1282.949951171875,361497
2025-01-24,1250.299072265625,1278.449951171875,1320.75,1274.800048828125,1314.0,425143
2025-01-27,1230.5928955078125,1258.300048828125,1286.449951171875,1248.050048828125,1268.0,720339
2025-01-28,1249.81005859375,1277.949951171875,1288.0,1239.550048828125,1258.5,594153
2025-01-29,1239.296875,1267.199951171875,1339.0,1257.5,1285.0999755859375,2632069
2025-01-30,1274.7974853515625,1303.5,1336.949951171875,1261.25,1270.5999755859375,2232617
2025-01-31,1349.46630859375,1379.8499755859375,1385.449951171875,1303.5,1309.9000244140625,1596163
2025-02-01,1343.256103515625,1373.5,1382.050048828125,1330.3499755859375,1369.5,513716
2025-02-03,1301.1282958984375,1318.800048828125,1349.0,1289.0999755859375,1345.050048828125,537164
2025-02-04,1319.6270751953125,1337.550048828125,1339.9000244140625,1311.050048828125,1321.5999755859375,246796
2025-02-05,1330.479736328125,1348.550048828125,1376.300048828125,1330.300048828125,1341.550048828125,666704
2025-02-06,1324.0667724609375,1342.050048828125,1363.9000244140625,1322.0,1352.0,252596
2025-02-07,1341.282958984375,1359.5,1363.0,1327.0,1344.949951171875,285625
2025-02-10,1313.3128662109375,1331.1500244140625,1357.949951171875,1322.4000244140625,1355.550048828125,284508
2025-02-11,1280.1136474609375,1297.5,1338.0,1278.550048828125,1336.0,360490
2025-02-12,1284.4053955078125,1301.8499755859375,1319.4000244140625,1256.050048828125,1291.1500244140625,407965
2025-02-13,1280.6563720703125,1298.050048828125,1318.0,1291.550048828125,1301.8499755859375,281419
2025-02-14,1222.989501953125,1239.5999755859375,1317.550048828125,1225.949951171875,1299.449951171875,385387
2025-02-17,1260.2830810546875,1277.4000244140625,1281.0,1205.75,1239.0,403177
2025-02-18,1283.96142578125,1301.4000244140625,1306.8499755859375,1269.0,1277.800048828125,499060
2025-02-19,1276.3153076171875,1293.6500244140625,1307.5,1277.0,1277.0,342911
2025-02-20,1324.56005859375,1342.550048828125,1347.949951171875,1280.6500244140625,1296.6500244140625,609148
2025-02-21,1316.5684814453125,1334.449951171875,1365.8499755859375,1325.75,1332.550048828125,312637
2025-02-24,1299.3524169921875,1317.0,1324.0999755859375,1296.9000244140625,1313.0,252892
2025-02-25,1301.5228271484375,1319.199951171875,1327.9000244140625,1304.1500244140625,1305.0,268793
2025-02-27,1293.7288818359375,1311.300048828125,1329.6500244140625,1285.3499755859375,1322.0999755859375,492186
2025-02-28,1220.917724609375,1237.5,1309.949951171875,1233.0,1304.050048828125,545196
2025-03-03,1218.8458251953125,1235.4000244140625,1266.699951171875,1216.3499755859375,1260.0,454356
2025-03-04,1197.5845947265625,1213.8499755859375,1229.5999755859375,1195.550048828125,1221.0,246010
2025-03-05,1263.242919921875,1280.4000244140625,1289.550048828125,1216.699951171875,1216.699951171875,464515
2025-03-06,1318.591064453125,1336.5,1339.949951171875,1285.3499755859375,1303.949951171875,818021
