Price,Adj Close,Close,High,Low,Open,Volume
2025-03-20,1169.759033203125,1174.1500244140625,1179.949951171875,1157.75,1170.0,377212
2025-03-21,1195.8609619140625,1200.3499755859375,1204.699951171875,1178.0,1178.0,1526252
2025-03-24,1205.076416015625,1209.5999755859375,1230.699951171875,1204.3499755859375,1209.0,498642
2025-03-25,1190.481201171875,1194.949951171875,1223.949951171875,1171.1500244140625,1223.949951171875,894235
2025-03-26,1153.1214599609375,1157.449951171875,1208.9000244140625,1155.0,1191.0,811910
2025-03-27,1159.89599609375,1164.25,1170.5999755859375,1131.8499755859375,1150.0,1209073
2025-03-28,1156.1600341796875,1160.5,1176.0,1148.449951171875,1165.0999755859375,691447
2025-04-01,1129.9085693359375,1134.1500244140625,1186.199951171875,1126.449951171875,1156.5,1120912
2025-04-02,1153.5198974609375,1157.8499755859375,1161.949951171875,1117.4000244140625,1133.0,1036861
2025-04-03,1171.9508056640625,1176.3499755859375,1267.300048828125,1173.050048828125,1229.0,7501804
2025-04-04,1101.21630859375,1105.3499755859375,1179.449951171875,1050.0999755859375,1177.0,7151515
2025-04-07,1089.9586181640625,1094.050048828125,1109.800048828125,1010.0,1010.0,2733813
2025-04-08,1092.8975830078125,1097.0,1128.9000244140625,1091.1500244140625,1100.300048828125,679847
2025-04-09,1054.0433349609375,1058.0,1076.5,1042.199951171875,1056.0999755859375,2530340
2025-04-11,1078.40185546875,1082.449951171875,1109.800048828125,1073.0999755859375,1099.5,1559821
2025-04-15,1130.45654296875,1134.699951171875,1138.0,1099.0,1110.0,1142896
2025-04-16,1129.161376953125,1133.4000244140625,1152.800048828125,1119.300048828125,1138.0,1166098
2025-04-17,1167.218505859375,1171.5999755859375,1174.0,1131.4000244140625,1133.5,769623
2025-04-21,1196.707763671875,1201.199951171875,1203.5999755859375,1167.0,1180.0,653501
2025-04-22,1183.25830078125,1187.699951171875,1215.4000244140625,1183.0,1201.199951171875,494883
2025-04-23,1242.1373291015625,1246.800048828125,1253.0,1182.800048828125,1204.0,1339975
2025-04-24,1253.09619140625,1257.800048828125,1278.5999755859375,1239.800048828125,1246.800048828125,1338298
2025-04-25,1215.537109375,1220.0999755859375,1268.9000244140625,1210.0,1257.9000244140625,780001
2025-04-28,1242.5357666015625,1247.199951171875,1260.199951171875,1214.9000244140625,1216.0,1117663
2025-04-29,1205.076416015625,1209.5999755859375,1244.0999755859375,1203.4000244140625,1238.4000244140625,1423459
2025-04-30,1224.5035400390625,1229.0999755859375,1235.0,1212.0,1213.300048828125,1099983
2025-05-02,1202.6854248046875,1207.199951171875,1248.5,1204.5,1234.0,522378
2025-05-05,1237.355224609375,1242.0,1251.0,1214.9000244140625,1220.0,975562
2025-05-06,1205.5745849609375,1210.0999755859375,1225.0,1186.0999755859375,1225.0,1470105
2025-05-07,1192.6231689453125,1197.0999755859375,1217.0,1186.5,1187.4000244140625,878978
2025-05-08,1153.2708740234375,1157.5999755859375,1207.0999755859375,1151.5,1200.4000244140625,996518
2025-05-09,1160.0455322265625,1164.4000244140625,1167.0,1126.0,1148.0,645513
2025-05-12,1201.3902587890625,1205.9000244140625,1209.800048828125,1119.9000244140625,1155.300048828125,2357817
2025-05-13,1219.223388671875,1223.800048828125,1251.4000244140625,1220.0999755859375,1225.0,1737594
2025-05-14,1215.4375,1220.0,1233.5999755859375,1208.300048828125,1230.0,763945
2025-05-15,1212.34912109375,1216.9000244140625,1229.699951171875,1209.699951171875,1229.699951171875,831085
2025-05-16,1196.707763671875,1201.199951171875,1225.4000244140625,1197.0,1222.199951171875,1046820
2025-05-19,1201.3902587890625,1205.9000244140625,1225.9000244140625,1201.4000244140625,1205.0,750206
2025-05-20,1187.343017578125,1191.800048828125,1219.5999755859375,1190.0,1209.5,1035751
2025-05-21,1199.5970458984375,1204.0999755859375,1223.9000244140625,1187.199951171875,1187.199951171875,1378799
2025-05-22,1183.7564697265625,1188.199951171875,1210.800048828125,1176.0,1208.0,654454
2025-05-23,1192.6231689453125,1197.0999755859375,1200.800048828125,1179.199951171875,1194.0,395839
2025-05-26,1176.4837646484375,1180.9000244140625,1208.199951171875,1175.5,1200.0,590169
2025-05-27,1186.7452392578125,1191.199951171875,1207.699951171875,1165.0,1172.9000244140625,2537489
2025-05-28,1143.507568359375,1147.800048828125,1190.699951171875,1142.0,1189.5,1847701
2025-05-29,1168.513671875,1172.9000244140625,1176.199951171875,1147.0,1160.0,1501372
2025-05-30,1143.507568359375,1147.800048828125,1174.0,1144.300048828125,1172.0,2022281
2025-06-02,1132.5487060546875,1136.800048828125,1155.0,1131.0999755859375,1151.0,1025524
2025-06-03,1139.5225830078125,1143.800048828125,1152.9000244140625,1128.9000244140625,1136.800048828125,1839557
2025-06-04,1134.4415283203125,1138.699951171875,1152.800048828125,1135.0999755859375,1145.0,1100512
2025-06-05,1155.163818359375,1159.5,1161.5,1141.800048828125,1141.800048828125,709774
2025-06-06,1156.7578125,1161.0999755859375,1174.5999755859375,1150.0,1160.9000244140625,392642
2025-06-09,1156.7578125,1161.0999755859375,1173.9000244140625,1158.0999755859375,1161.9000244140625,412132
2025-06-10,1166.521240234375,1170.9000244140625,1172.5,1152.5,1162.0,564177
2025-06-11,1156.658203125,1161.0,1194.300048828125,1156.4000244140625,1194.300048828125,1341981
2025-06-12,1150.8798828125,1155.199951171875,1180.199951171875,1151.0,1164.800048828125,973800
2025-06-13,1145.8985595703125,1150.199951171875,1155.0,1135.5999755859375,1141.0,1133056
2025-06-16,1141.1165771484375,1145.4000244140625,1157.0,1137.5999755859375,1152.0999755859375,878308
2025-06-17,1105.550048828125,1109.699951171875,1149.800048828125,1094.4000244140625,1145.4000244140625,2690978
2025-06-18,1101.16650390625,1105.300048828125,1123.9000244140625,1101.0,1109.699951171875,860388
2025-06-19,1078.4517822265625,1082.5,1111.4000244140625,1078.5,1106.0,976481
2025-06-20,1093.0966796875,1097.199951171875,1103.0,1081.0,1087.9000244140625,2471302
2025-06-23,1095.58740234375,1099.699951171875,1105.4000244140625,1087.199951171875,1094.0999755859375,344580
2025-06-24,1100.070556640625,1104.199951171875,1118.5,1101.0999755859375,1102.0,400107
2025-06-25,1116.0107421875,1120.199951171875,1122.0999755859375,1106.800048828125,1117.0,816881
2025-06-26,1118.99951171875,1123.199951171875,1135.0,1114.0999755859375,1132.0,1110836
2025-06-27,1116.8077392578125,1121.0,1138.800048828125,1119.0,1128.699951171875,1627657
2025-06-30,1130.5562744140625,1134.800048828125,1159.9000244140625,1130.0,1150.0,1653812
2025-07-01,1128.2647705078125,1132.5,1138.5,1112.0,1137.0999755859375,961883
2025-07-02,1153.66943359375,1158.0,1167.5999755859375,1131.0999755859375,1133.0,1558073
2025-07-03,1151.7764892578125,1156.0999755859375,1164.0,1144.199951171875,1164.0,1234364
2025-07-04,1186.844970703125,1191.300048828125,1197.0,1158.5999755859375,1160.0999755859375,1933477
2025-07-07,1180.6680908203125,1185.0999755859375,1193.0,1176.0,1188.0,697326
2025-07-08,1143.4078369140625,1147.699951171875,1171.9000244140625,1130.699951171875,1169.0999755859375,2226072
2025-07-09,1138.3270263671875,1142.5999755859375,1164.5,1135.300048828125,1152.0,1453848
2025-07-10,1125.674560546875,1129.9000244140625,1151.0,1127.0999755859375,1143.0,869017
2025-07-11,1120.5936279296875,1124.800048828125,1139.0,1115.199951171875,1135.0,1058978
2025-07-14,1134.3419189453125,1138.5999755859375,1147.699951171875,1122.5999755859375,1124.699951171875,819943
2025-07-15,1147.69189453125,1152.0,1157.0,1134.0,1140.0999755859375,847119
2025-07-16,1148.5885009765625,1152.9000244140625,1156.9000244140625,1143.800048828125,1151.800048828125,580099
2025-07-17,1149.883544921875,1154.199951171875,1166.800048828125,1151.300048828125,1153.0,549875
2025-07-18,1135.2386474609375,1139.5,1155.800048828125,1136.699951171875,1155.0,421109
2025-07-21,1134.2423095703125,1138.5,1148.5999755859375,1132.0999755859375,1139.0,330975
2025-07-22,1097.2811279296875,1101.4000244140625,1142.300048828125,1100.0,1139.0,1119847
2025-07-23,1113.2213134765625,1117.4000244140625,1119.0999755859375,1104.0999755859375,1104.0999755859375,547355
2025-07-24,1109.93359375,1114.0999755859375,1130.0,1111.800048828125,1120.0999755859375,1069867
2025-07-25,1118.60107421875,1122.800048828125,1130.699951171875,1107.0,1120.0999755859375,695747
2025-07-28,1122.785400390625,1127.0,1135.0,1118.699951171875,1124.0,740682
2025-07-29,1153.76904296875,1158.0999755859375,1160.699951171875,1121.9000244140625,1122.0999755859375,800744
2025-07-30,1153.66943359375,1158.0,1162.699951171875,1142.5,1161.0999755859375,672250
2025-07-31,1135.5374755859375,1139.800048828125,1172.699951171875,1135.0,1150.0,5490626
2025-08-01,1075.761962890625,1079.800048828125,1144.0,1075.300048828125,1142.0,2025491
2025-08-04,1086.322265625,1090.4000244140625,1101.4000244140625,1076.0,1085.0999755859375,716719
2025-08-05,1075.2637939453125,1079.300048828125,1109.4000244140625,1060.9000244140625,1073.0999755859375,2733423
2025-08-06,1068.2899169921875,1072.300048828125,1085.0,1060.199951171875,1070.9000244140625,1830084
2025-08-07,1065.5999755859375,1069.5999755859375,1084.300048828125,1047.5999755859375,1060.0999755859375,947918
2025-08-08,1042.0999755859375,1042.0999755859375,1070.800048828125,1039.199951171875,1070.0999755859375,881747
2025-08-11,1052.9000244140625,1052.9000244140625,1056.4000244140625,1031.800048828125,1042.0,796011
2025-08-12,1058.199951171875,1058.199951171875,1068.5,1045.0999755859375,1052.5,668937
2025-08-13,1078.199951171875,1078.199951171875,1083.5999755859375,1057.199951171875,1059.199951171875,444446
2025-08-14,1083.5999755859375,1083.5999755859375,1113.0,1070.0,1081.0,1154139
2025-08-18,1089.300048828125,1089.300048828125,1093.699951171875,1070.800048828125,1093.699951171875,1030797
2025-08-19,1089.699951171875,1089.699951171875,1098.800048828125,1086.0,1092.0,258816
2025-08-20,1046.4000244140625,1046.4000244140625,1078.0,1039.0,1070.0,4610136
2025-08-21,1041.0,1041.0,1054.5999755859375,1032.5,1045.0,1522514
2025-08-22,1050.4000244140625,1050.4000244140625,1056.5999755859375,1036.5,1048.0,1872943
2025-08-25,1067.4000244140625,1067.4000244140625,1075.9000244140625,1052.4000244140625,1055.5,763968
2025-08-26,1045.5999755859375,1045.5999755859375,1067.0,1042.699951171875,1065.0,2586406
2025-08-28,1026.300048828125,1026.300048828125,1047.300048828125,1021.7000122070312,1046.699951171875,2342067
2025-08-29,1027.9000244140625,1027.9000244140625,1040.0999755859375,1020.0,1035.0999755859375,882168
2025-09-01,1025.0,1025.0,1035.800048828125,1016.0999755859375,1022.7999877929688,1626317
2025-09-02,1022.2000122070312,1022.2000122070312,1032.9000244140625,1016.2000122070312,1027.5999755859375,947610
2025-09-03,1034.9000244140625,1034.9000244140625,1041.5,1021.0,1025.0,982554
2025-09-04,1036.0,1036.0,1055.0,1033.0999755859375,1055.0,422479
2025-09-05,1044.0999755859375,1044.0999755859375,1054.800048828125,1033.199951171875,1038.300048828125,738814
2025-09-08,1040.199951171875,1040.199951171875,1052.5999755859375,1035.4000244140625,1040.4000244140625,415761
2025-09-09,1043.9000244140625,1043.9000244140625,1050.0,1036.0,1041.0,1036358
2025-09-10,1050.300048828125,1050.300048828125,1074.0,1048.0,1053.0,1684330
2025-09-11,1109.199951171875,1109.199951171875,1117.9000244140625,1061.300048828125,1065.0,5850105
2025-09-12,1094.4000244140625,1094.4000244140625,1118.4000244140625,1091.0,1103.0999755859375,794187
2025-09-15,1100.0999755859375,1100.0999755859375,1105.9000244140625,1075.0999755859375,1090.0,1368536
2025-09-16,1091.5999755859375,1091.5999755859375,1109.0,1088.699951171875,1100.0,1225324
2025-09-17,1095.699951171875,1095.699951171875,1103.800048828125,1087.5,1096.0,796923
2025-09-18,1128.9000244140625,1128.9000244140625,1132.0,1095.800048828125,1100.5,1829041
2025-09-19,1119.199951171875,1119.199951171875,1138.0,1116.9000244140625,1130.0,958952
2025-09-22,1117.4000244140625,1117.4000244140625,1127.0,1110.0,1120.0999755859375,1491052
2025-09-23,1109.9000244140625,1109.9000244140625,1124.0,1099.199951171875,1112.0,1396979
2025-09-24,1090.9000244140625,1090.9000244140625,1112.5999755859375,1088.800048828125,1109.9000244140625,1246781
2025-09-25,1097.0,1097.0,1108.699951171875,1092.0999755859375,1092.0999755859375,1710962
2025-09-26,1090.0,1090.0,1100.300048828125,1072.0,1080.5,2425821
2025-09-29,1089.5,1089.5,1106.0999755859375,1078.699951171875,1106.0,1318867
2025-09-30,1083.9000244140625,1083.9000244140625,1097.9000244140625,1075.5999755859375,1088.0,588018
2025-10-01,1086.0,1086.0,1104.199951171875,1083.9000244140625,1086.9000244140625,1043316
2025-10-03,1093.300048828125,1093.300048828125,1102.5999755859375,1086.800048828125,1095.0,517528
2025-10-06,1096.5,1096.5,1100.0,1078.199951171875,1092.300048828125,645481
2025-10-07,1090.0999755859375,1090.0999755859375,1100.800048828125,1074.9000244140625,1099.0,1177833
2025-10-08,1070.800048828125,1070.800048828125,1102.800048828125,1066.800048828125,1091.5,549749
2025-10-09,1119.9000244140625,1119.9000244140625,1126.300048828125,1095.0,1097.0,4941010
2025-10-10,1130.300048828125,1130.300048828125,1143.800048828125,1116.4000244140625,1125.4000244140625,1455177
2025-10-13,1136.800048828125,1136.800048828125,1139.9000244140625,1121.0,1127.699951171875,1453641
2025-10-14,1124.800048828125,1124.800048828125,1137.699951171875,1110.199951171875,1136.0999755859375,1005434
2025-10-15,1109.0,1109.0,1129.4000244140625,1106.300048828125,1126.0,543500
2025-10-16,1106.300048828125,1106.300048828125,1116.699951171875,1098.199951171875,1113.0999755859375,1710790
2025-10-17,1101.0,1101.0,1113.5,1092.800048828125,1106.0,938051
2025-10-20,1099.4000244140625,1099.4000244140625,1114.699951171875,1098.0,1106.0,967532
2025-10-21,1100.5,1100.5,1106.699951171875,1098.0,1101.0999755859375,64349
2025-10-23,1099.0999755859375,1099.0999755859375,1120.5,1096.199951171875,1120.0,885643
